id,lat,lng,category,source
potential-map2-2189,50.36469,-4.11947,undifferentiated,1940s-map
potential-map2-2190,50.36463,-4.11713,undifferentiated,1940s-map
potential-map2-2191,50.36456,-4.12261,undifferentiated,1940s-map
potential-map2-2192,50.36446,-4.11034,undifferentiated,1940s-map
potential-map2-2193,50.36404,-4.10861,undifferentiated,1940s-map
potential-map2-2194,50.36448,-4.10902,undifferentiated,1940s-map
potential-map2-2195,50.36431,-4.10874,undifferentiated,1940s-map
potential-map2-2196,50.36458,-4.08563,undifferentiated,1940s-map
potential-map2-2197,50.36437,-4.15536,undifferentiated,1940s-map
potential-map2-2198,50.36444,-4.12492,undifferentiated,1940s-map
potential-map2-2199,50.36436,-4.11341,undifferentiated,1940s-map
potential-map2-2200,50.36414,-4.16774,undifferentiated,1940s-map
potential-map2-2201,50.36426,-4.16626,undifferentiated,1940s-map
potential-map2-2202,50.36405,-4.16647,undifferentiated,1940s-map
potential-map2-2203,50.36423,-4.14928,undifferentiated,1940s-map
potential-map2-2204,50.36403,-4.14317,undifferentiated,1940s-map
potential-map2-2205,50.36427,-4.14355,undifferentiated,1940s-map
potential-map2-2206,50.36434,-4.11461,undifferentiated,1940s-map
potential-map2-2207,50.36416,-4.17467,undifferentiated,1940s-map
potential-map2-2208,50.36425,-4.15239,undifferentiated,1940s-map
potential-map2-2209,50.36416,-4.14547,undifferentiated,1940s-map
potential-map2-2210,50.36419,-4.12660,undifferentiated,1940s-map
potential-map2-2211,50.36426,-4.11098,undifferentiated,1940s-map
potential-map2-2212,50.36419,-4.09782,undifferentiated,1940s-map
potential-map2-2213,50.36405,-4.17351,undifferentiated,1940s-map
potential-map2-2214,50.36395,-4.15313,undifferentiated,1940s-map
potential-map2-2215,50.36380,-4.13994,undifferentiated,1940s-map
potential-map2-2216,50.36413,-4.14016,undifferentiated,1940s-map
potential-map2-2217,50.36381,-4.12174,undifferentiated,1940s-map
potential-map2-2218,50.36406,-4.12312,undifferentiated,1940s-map
potential-map2-2219,50.36412,-4.12246,undifferentiated,1940s-map
potential-map2-2220,50.36398,-4.12180,undifferentiated,1940s-map
potential-map2-2221,50.36405,-4.11910,undifferentiated,1940s-map
potential-map2-2222,50.36415,-4.11944,undifferentiated,1940s-map
potential-map2-2223,50.36397,-4.11993,undifferentiated,1940s-map
potential-map2-2224,50.36416,-4.11248,undifferentiated,1940s-map
potential-map2-2225,50.36415,-4.11172,undifferentiated,1940s-map
potential-map2-2226,50.36415,-4.09853,undifferentiated,1940s-map
potential-map2-2227,50.36351,-4.14115,undifferentiated,1940s-map
potential-map2-2228,50.36359,-4.14269,undifferentiated,1940s-map
potential-map2-2229,50.36400,-4.14146,undifferentiated,1940s-map
potential-map2-2230,50.36362,-4.14168,undifferentiated,1940s-map
potential-map2-2231,50.36299,-4.14320,undifferentiated,1940s-map
potential-map2-2232,50.36337,-4.14218,undifferentiated,1940s-map
potential-map2-2233,50.36376,-4.14223,undifferentiated,1940s-map
potential-map2-2234,50.36349,-4.14046,undifferentiated,1940s-map
potential-map2-2235,50.36331,-4.14291,undifferentiated,1940s-map
potential-map2-2236,50.36303,-4.14289,undifferentiated,1940s-map
potential-map2-2237,50.36406,-4.12099,undifferentiated,1940s-map
potential-map2-2238,50.36390,-4.12082,undifferentiated,1940s-map
potential-map2-2239,50.36366,-4.10925,undifferentiated,1940s-map
potential-map2-2240,50.36401,-4.11004,undifferentiated,1940s-map
potential-map2-2241,50.36391,-4.17861,undifferentiated,1940s-map
potential-map2-2242,50.36367,-4.16040,undifferentiated,1940s-map
potential-map2-2243,50.36394,-4.16037,undifferentiated,1940s-map
potential-map2-2244,50.36398,-4.15653,undifferentiated,1940s-map
potential-map2-2245,50.36400,-4.15191,undifferentiated,1940s-map
potential-map2-2246,50.36405,-4.09399,undifferentiated,1940s-map
potential-map2-2247,50.36413,-4.07101,undifferentiated,1940s-map
potential-map2-2248,50.36342,-4.13670,undifferentiated,1940s-map
potential-map2-2249,50.36283,-4.13690,undifferentiated,1940s-map
potential-map2-2250,50.36360,-4.13702,undifferentiated,1940s-map
potential-map2-2251,50.36322,-4.13595,undifferentiated,1940s-map
potential-map2-2252,50.36379,-4.13661,undifferentiated,1940s-map
potential-map2-2253,50.36369,-4.13740,undifferentiated,1940s-map
potential-map2-2254,50.36310,-4.13675,undifferentiated,1940s-map
potential-map2-2255,50.36333,-4.13628,undifferentiated,1940s-map
potential-map2-2256,50.36368,-4.16814,undifferentiated,1940s-map
potential-map2-2257,50.36368,-4.15914,undifferentiated,1940s-map
potential-map2-2258,50.36371,-4.14623,undifferentiated,1940s-map
potential-map2-2259,50.36368,-4.14348,undifferentiated,1940s-map
potential-map2-2260,50.36363,-4.16179,undifferentiated,1940s-map
potential-map2-2261,50.36368,-4.15387,undifferentiated,1940s-map
potential-map2-2262,50.36364,-4.15095,undifferentiated,1940s-map
potential-map2-2263,50.36364,-4.14741,undifferentiated,1940s-map
potential-map2-2264,50.36355,-4.12684,undifferentiated,1940s-map
potential-map2-2265,50.36342,-4.12792,undifferentiated,1940s-map
potential-map2-2266,50.36366,-4.12770,undifferentiated,1940s-map
potential-map2-2267,50.36340,-4.12732,undifferentiated,1940s-map
potential-map2-2268,50.36365,-4.10837,undifferentiated,1940s-map
potential-map2-2269,50.36377,-4.10143,undifferentiated,1940s-map
potential-map2-2270,50.36349,-4.16685,undifferentiated,1940s-map
potential-map2-2271,50.36340,-4.18248,undifferentiated,1940s-map
potential-map2-2272,50.36346,-4.15332,undifferentiated,1940s-map
potential-map2-2273,50.36333,-4.15186,undifferentiated,1940s-map
potential-map2-2274,50.36337,-4.14510,undifferentiated,1940s-map
potential-map2-2275,50.36335,-4.11626,undifferentiated,1940s-map
potential-map2-2276,50.36341,-4.10464,undifferentiated,1940s-map
potential-map2-2277,50.36332,-4.10488,undifferentiated,1940s-map
potential-map2-2278,50.36351,-4.09429,undifferentiated,1940s-map
potential-map2-2279,50.36339,-4.12182,undifferentiated,1940s-map
potential-map2-2280,50.36327,-4.12102,undifferentiated,1940s-map
potential-map2-2281,50.36324,-4.16746,undifferentiated,1940s-map
potential-map2-2282,50.36323,-4.13946,undifferentiated,1940s-map
potential-map2-2283,50.36321,-4.13808,undifferentiated,1940s-map
potential-map2-2284,50.36314,-4.12945,undifferentiated,1940s-map
potential-map2-2285,50.36325,-4.10804,undifferentiated,1940s-map
potential-map2-2286,50.36309,-4.15271,undifferentiated,1940s-map
potential-map2-2287,50.36316,-4.11540,undifferentiated,1940s-map
potential-map2-2288,50.36295,-4.16073,undifferentiated,1940s-map
potential-map2-2289,50.36297,-4.14399,undifferentiated,1940s-map
potential-map2-2290,50.36306,-4.11437,undifferentiated,1940s-map
potential-map2-2291,50.36312,-4.11309,undifferentiated,1940s-map
potential-map2-2292,50.36290,-4.11333,undifferentiated,1940s-map
potential-map2-2293,50.36308,-4.10637,undifferentiated,1940s-map
potential-map2-2294,50.36304,-4.12076,undifferentiated,1940s-map
potential-map2-2295,50.36277,-4.10872,undifferentiated,1940s-map
potential-map2-2296,50.36221,-4.10938,undifferentiated,1940s-map
potential-map2-2297,50.36281,-4.10835,undifferentiated,1940s-map
potential-map2-2298,50.36281,-4.10784,undifferentiated,1940s-map
potential-map2-2299,50.36262,-4.10926,undifferentiated,1940s-map
potential-map2-2300,50.36290,-4.10921,undifferentiated,1940s-map
potential-map2-2301,50.36292,-4.10712,undifferentiated,1940s-map
potential-map2-2302,50.36283,-4.14593,undifferentiated,1940s-map
potential-map2-2303,50.36283,-4.13583,undifferentiated,1940s-map
potential-map2-2304,50.36286,-4.09899,undifferentiated,1940s-map
potential-map2-2305,50.36270,-4.14703,undifferentiated,1940s-map
potential-map2-2306,50.36272,-4.13438,undifferentiated,1940s-map
potential-map2-2307,50.36266,-4.14470,undifferentiated,1940s-map
potential-map2-2308,50.36264,-4.13780,undifferentiated,1940s-map
potential-map2-2309,50.36233,-4.13804,undifferentiated,1940s-map
potential-map2-2310,50.36256,-4.13958,undifferentiated,1940s-map
potential-map2-2311,50.36253,-4.13534,undifferentiated,1940s-map
potential-map2-2312,50.36245,-4.16331,undifferentiated,1940s-map
potential-map2-2313,50.36244,-4.15541,undifferentiated,1940s-map
potential-map2-2314,50.36252,-4.11624,undifferentiated,1940s-map
potential-map2-2315,50.36243,-4.11652,undifferentiated,1940s-map
potential-map2-2316,50.36238,-4.14792,undifferentiated,1940s-map
potential-map2-2317,50.36240,-4.14551,undifferentiated,1940s-map
potential-map2-2318,50.36251,-4.10232,undifferentiated,1940s-map
potential-map2-2319,50.36230,-4.15726,undifferentiated,1940s-map
potential-map2-2320,50.36225,-4.13471,undifferentiated,1940s-map
potential-map2-2321,50.36231,-4.10741,undifferentiated,1940s-map
potential-map2-2322,50.36224,-4.13893,undifferentiated,1940s-map
potential-map2-2323,50.36206,-4.19023,undifferentiated,1940s-map
potential-map2-2324,50.36208,-4.15577,undifferentiated,1940s-map
potential-map2-2325,50.36204,-4.14148,undifferentiated,1940s-map
potential-map2-2326,50.36221,-4.11142,undifferentiated,1940s-map
potential-map2-2327,50.36204,-4.11147,undifferentiated,1940s-map
potential-map2-2328,50.36198,-4.14636,undifferentiated,1940s-map
potential-map2-2329,50.36209,-4.09435,undifferentiated,1940s-map
potential-map2-2330,50.36189,-4.14744,undifferentiated,1940s-map
potential-map2-2331,50.36189,-4.15079,undifferentiated,1940s-map
potential-map2-2332,50.36171,-4.15077,undifferentiated,1940s-map
potential-map2-2333,50.36187,-4.13821,undifferentiated,1940s-map
potential-map2-2334,50.36186,-4.11042,undifferentiated,1940s-map
potential-map2-2335,50.36188,-4.10711,undifferentiated,1940s-map
potential-map2-2336,50.36173,-4.11248,undifferentiated,1940s-map
potential-map2-2337,50.36185,-4.11226,undifferentiated,1940s-map
potential-map2-2338,50.36152,-4.14616,undifferentiated,1940s-map
potential-map2-2339,50.36164,-4.14686,undifferentiated,1940s-map
potential-map2-2340,50.36170,-4.14095,undifferentiated,1940s-map
potential-map2-2341,50.36165,-4.13962,undifferentiated,1940s-map
potential-map2-2342,50.36164,-4.13797,undifferentiated,1940s-map
potential-map2-2343,50.36168,-4.13728,undifferentiated,1940s-map
potential-map2-2344,50.36147,-4.17913,undifferentiated,1940s-map
potential-map2-2345,50.36145,-4.10684,undifferentiated,1940s-map
potential-map2-2346,50.36118,-4.18261,undifferentiated,1940s-map
potential-map2-2347,50.36132,-4.13895,undifferentiated,1940s-map
potential-map2-2348,50.36132,-4.11517,undifferentiated,1940s-map
potential-map2-2349,50.36122,-4.15338,undifferentiated,1940s-map
potential-map2-2350,50.36131,-4.14930,undifferentiated,1940s-map
potential-map2-2351,50.36135,-4.10351,undifferentiated,1940s-map
potential-map2-2352,50.36095,-4.12046,undifferentiated,1940s-map
potential-map2-2353,50.36073,-4.07418,undifferentiated,1940s-map
potential-map2-2354,50.36055,-4.11963,undifferentiated,1940s-map
potential-map2-2355,50.36066,-4.10501,undifferentiated,1940s-map
potential-map2-2356,50.36056,-4.10432,undifferentiated,1940s-map
potential-map2-2357,50.36052,-4.10303,undifferentiated,1940s-map
potential-map2-2358,50.36058,-4.10029,undifferentiated,1940s-map
potential-map2-2359,50.36010,-4.17937,undifferentiated,1940s-map
potential-map2-2360,50.36028,-4.10196,undifferentiated,1940s-map
potential-map2-2361,50.36021,-4.09559,undifferentiated,1940s-map
potential-map2-2362,50.36011,-4.10591,undifferentiated,1940s-map
potential-map2-2363,50.36011,-4.10093,undifferentiated,1940s-map
potential-map2-2364,50.36003,-4.10011,undifferentiated,1940s-map
potential-map2-2365,50.35977,-4.17976,undifferentiated,1940s-map
potential-map2-2366,50.35978,-4.15787,undifferentiated,1940s-map
potential-map2-2367,50.35965,-4.15932,undifferentiated,1940s-map
potential-map2-2368,50.35966,-4.15872,undifferentiated,1940s-map
potential-map2-2369,50.35970,-4.18044,undifferentiated,1940s-map
potential-map2-2370,50.35969,-4.15426,undifferentiated,1940s-map
potential-map2-2371,50.35959,-4.10112,undifferentiated,1940s-map
potential-map2-2372,50.35951,-4.11363,undifferentiated,1940s-map
potential-map2-2373,50.35951,-4.11102,undifferentiated,1940s-map
potential-map2-2374,50.35955,-4.10050,undifferentiated,1940s-map
potential-map2-2375,50.35951,-4.09766,undifferentiated,1940s-map
potential-map2-2376,50.35919,-4.17485,undifferentiated,1940s-map
potential-map2-2377,50.35896,-4.12212,undifferentiated,1940s-map
potential-map2-2378,50.35904,-4.12125,undifferentiated,1940s-map
potential-map2-2379,50.35892,-4.15863,undifferentiated,1940s-map
potential-map2-2380,50.35886,-4.15690,undifferentiated,1940s-map
potential-map2-2381,50.35881,-4.12378,undifferentiated,1940s-map
potential-map2-2382,50.35867,-4.12270,undifferentiated,1940s-map
potential-map2-2383,50.35894,-4.12275,undifferentiated,1940s-map
potential-map2-2384,50.35874,-4.10550,undifferentiated,1940s-map
potential-map2-2385,50.35883,-4.10472,undifferentiated,1940s-map
potential-map2-2386,50.35887,-4.10408,undifferentiated,1940s-map
potential-map2-2387,50.35869,-4.11859,undifferentiated,1940s-map
potential-map2-2388,50.35870,-4.11932,undifferentiated,1940s-map
potential-map2-2389,50.35855,-4.12519,undifferentiated,1940s-map
potential-map2-2390,50.35852,-4.17399,undifferentiated,1940s-map
potential-map2-2391,50.35854,-4.17303,undifferentiated,1940s-map
potential-map2-2392,50.35847,-4.16955,undifferentiated,1940s-map
potential-map2-2393,50.35839,-4.16905,undifferentiated,1940s-map
potential-map2-2394,50.35865,-4.12127,undifferentiated,1940s-map
potential-map2-2395,50.35870,-4.10610,undifferentiated,1940s-map
potential-map2-2396,50.35840,-4.12045,undifferentiated,1940s-map
potential-map2-2397,50.35826,-4.16852,undifferentiated,1940s-map
potential-1862,50.4146,-4.18262,HE,gmaps-overlay
potential-1863,50.41696,-4.13215,HE,gmaps-overlay
potential-1864,50.41705,-4.13286,HE,gmaps-overlay
potential-1865,50.41775,-4.11254,HE,gmaps-overlay
potential-1866,50.41761,-4.11546,HE,gmaps-overlay
potential-1867,50.41718,-4.11491,HE,gmaps-overlay
potential-1868,50.41354,-4.1586,HE,gmaps-overlay
potential-1869,50.41203,-4.15532,HE,gmaps-overlay
potential-1870,50.41269,-4.15652,HE,gmaps-overlay
potential-1871,50.41326,-4.15768,HE,gmaps-overlay
potential-1872,50.4124,-4.1559,HE,gmaps-overlay
potential-1873,50.41331,-4.15619,HE,gmaps-overlay
potential-1874,50.41374,-4.15556,HE,gmaps-overlay
potential-1875,50.41376,-4.15932,HE,gmaps-overlay
potential-1876,50.41326,-4.15131,HE,gmaps-overlay
potential-1877,50.41412,-4.15209,HE,gmaps-overlay
potential-1878,50.41363,-4.15018,HE,gmaps-overlay
potential-1879,50.41373,-4.15148,HE,gmaps-overlay
potential-1880,50.41072,-4.17825,HE,gmaps-overlay
potential-1881,50.40873,-4.17436,HE,gmaps-overlay
potential-1882,50.40954,-4.17155,HE,gmaps-overlay
potential-1883,50.41063,-4.17516,HE,gmaps-overlay
potential-1884,50.4081,-4.17528,HE,gmaps-overlay
potential-1885,50.40838,-4.17306,HE,gmaps-overlay
potential-1886,50.40947,-4.17489,HE,gmaps-overlay
potential-1887,50.40977,-4.17232,HE,gmaps-overlay
potential-1888,50.40852,-4.17619,HE,gmaps-overlay
potential-1889,50.40993,-4.17075,HE,gmaps-overlay
potential-1890,50.40914,-4.17084,HE,gmaps-overlay
potential-1891,50.40903,-4.17281,HE,gmaps-overlay
potential-1892,50.40795,-4.17411,HE,gmaps-overlay
potential-1893,50.41006,-4.17548,HE,gmaps-overlay
potential-1894,50.41051,-4.17312,HE,gmaps-overlay
potential-1896,50.4072,-4.17688,HE,gmaps-overlay
potential-1897,50.40739,-4.16839,HE,gmaps-overlay
potential-1898,50.40678,-4.17392,HE,gmaps-overlay
potential-1900,50.40656,-4.17512,HE,gmaps-overlay
potential-1901,50.40604,-4.1739,HE,gmaps-overlay
potential-1902,50.40578,-4.17521,HE,gmaps-overlay
potential-1903,50.40738,-4.14786,HE,gmaps-overlay
potential-1904,50.40472,-4.18194,HE,gmaps-overlay
potential-1906,50.40393,-4.18207,HE,gmaps-overlay
potential-1907,50.40429,-4.18123,HE,gmaps-overlay
potential-1909,50.40544,-4.1345,HE,gmaps-overlay
potential-1911,50.40495,-4.13442,HE,gmaps-overlay
potential-1913,50.40609,-4.15064,HE,gmaps-overlay
potential-1914,50.40633,-4.14703,HE,gmaps-overlay
potential-1915,50.4081,-4.12097,HE,gmaps-overlay
potential-1916,50.40292,-4.19716,HE,gmaps-overlay
potential-1917,50.40591,-4.15257,HE,gmaps-overlay
potential-1918,50.40414,-4.1744,HE,gmaps-overlay
potential-1919,50.40457,-4.15667,HE,gmaps-overlay
potential-1920,50.40487,-4.14956,HE,gmaps-overlay
potential-1921,50.40444,-4.15328,HE,gmaps-overlay
potential-1922,50.4047,-4.15495,HE,gmaps-overlay
potential-1923,50.40457,-4.1515,HE,gmaps-overlay
potential-1924,50.40408,-4.15515,HE,gmaps-overlay
potential-1925,50.40426,-4.1542,HE,gmaps-overlay
potential-1926,50.40474,-4.15066,HE,gmaps-overlay
potential-1927,50.40503,-4.15544,HE,gmaps-overlay
potential-1928,50.404,-4.15247,HE,gmaps-overlay
potential-1929,50.40717,-4.12226,HE,gmaps-overlay
potential-1930,50.40179,-4.19721,HE,gmaps-overlay
potential-1932,50.40647,-4.12456,HE,gmaps-overlay
potential-1933,50.40545,-4.12316,HE,gmaps-overlay
potential-1934,50.40544,-4.12595,HE,gmaps-overlay
potential-1935,50.40675,-4.12383,HE,gmaps-overlay
potential-1936,50.40542,-4.12204,HE,gmaps-overlay
potential-1938,50.40534,-4.12436,HE,gmaps-overlay
potential-1939,50.40557,-4.12516,HE,gmaps-overlay
potential-1940,50.40314,-4.17428,HE,gmaps-overlay
potential-1941,50.40692,-4.11337,HE,gmaps-overlay
potential-1943,50.4019,-4.17759,HE,gmaps-overlay
potential-1944,50.40126,-4.1777,HE,gmaps-overlay
potential-1946,50.40028,-4.19517,HE,gmaps-overlay
potential-1947,50.40109,-4.15482,HE,gmaps-overlay
potential-1948,50.4028,-4.15414,HE,gmaps-overlay
potential-1950,50.40325,-4.15358,HE,gmaps-overlay
potential-1953,50.4008,-4.1867,HE,gmaps-overlay
potential-1954,50.40568,-4.11396,HE,gmaps-overlay
potential-1955,50.40041,-4.19007,HE,gmaps-overlay
potential-1957,50.40377,-4.13161,HE,gmaps-overlay
potential-1958,50.40517,-4.11699,HE,gmaps-overlay
potential-1959,50.40439,-4.12563,HE,gmaps-overlay
potential-1960,50.40021,-4.1856,HE,gmaps-overlay
potential-1961,50.40049,-4.17158,HE,gmaps-overlay
potential-1962,50.40112,-4.17138,HE,gmaps-overlay
potential-1963,50.40197,-4.15762,HE,gmaps-overlay
potential-1964,50.39841,-4.19548,HE,gmaps-overlay
potential-1965,50.39923,-4.19428,HE,gmaps-overlay
potential-1966,50.39916,-4.19536,HE,gmaps-overlay
potential-1967,50.40064,-4.17444,HE,gmaps-overlay
potential-1968,50.40115,-4.16634,HE,gmaps-overlay
potential-1969,50.40114,-4.16575,HE,gmaps-overlay
potential-1970,50.4006,-4.16992,HE,gmaps-overlay
potential-1971,50.40325,-4.12701,HE,gmaps-overlay
potential-1972,50.39871,-4.1927,HE,gmaps-overlay
potential-1973,50.39766,-4.19435,HE,gmaps-overlay
potential-1974,50.39782,-4.19311,HE,gmaps-overlay
potential-1975,50.39922,-4.18499,HE,gmaps-overlay
potential-1976,50.40026,-4.15713,HE,gmaps-overlay
potential-1977,50.40012,-4.15614,HE,gmaps-overlay
potential-1978,50.40109,-4.15663,HE,gmaps-overlay
potential-1979,50.40242,-4.13341,HE,gmaps-overlay
potential-1980,50.40258,-4.13457,HE,gmaps-overlay
potential-1981,50.40284,-4.13353,HE,gmaps-overlay
potential-1983,50.39885,-4.18778,HE,gmaps-overlay
potential-1984,50.39828,-4.18833,HE,gmaps-overlay
potential-1985,50.40048,-4.1653,HE,gmaps-overlay
potential-1986,50.39962,-4.17562,HE,gmaps-overlay
potential-1987,50.39941,-4.17491,HE,gmaps-overlay
potential-1988,50.39871,-4.1754,HE,gmaps-overlay
potential-1989,50.39841,-4.19103,HE,gmaps-overlay
potential-1990,50.40064,-4.15088,HE,gmaps-overlay
potential-1991,50.40121,-4.15128,HE,gmaps-overlay
potential-1992,50.40065,-4.15222,HE,gmaps-overlay
potential-1993,50.39983,-4.16716,HE,gmaps-overlay
potential-1994,50.3985,-4.1839,HE,gmaps-overlay
potential-1995,50.39896,-4.1778,HE,gmaps-overlay
potential-1996,50.39862,-4.17902,HE,gmaps-overlay
potential-1997,50.40239,-4.12851,HE,gmaps-overlay
potential-1998,50.40057,-4.14925,HE,gmaps-overlay
potential-1999,50.40117,-4.13355,HE,gmaps-overlay
potential-2000,50.40162,-4.13423,HE,gmaps-overlay
potential-2001,50.40151,-4.13301,HE,gmaps-overlay
potential-2002,50.39717,-4.19764,HE,gmaps-overlay
potential-2003,50.40103,-4.12443,HE,gmaps-overlay
potential-2004,50.39827,-4.12438,HE,gmaps-overlay
potential-2005,50.39926,-4.12597,HE,gmaps-overlay
potential-2006,50.39914,-4.12402,HE,gmaps-overlay
potential-2007,50.40039,-4.12536,HE,gmaps-overlay
potential-2008,50.3975,-4.12425,HE,gmaps-overlay
potential-2009,50.39957,-4.12489,HE,gmaps-overlay
potential-2010,50.40185,-4.12508,HE,gmaps-overlay
potential-2011,50.39967,-4.15213,HE,gmaps-overlay
potential-2012,50.4009,-4.1308,HE,gmaps-overlay
potential-2013,50.39755,-4.17635,HE,gmaps-overlay
potential-2014,50.39683,-4.17694,HE,gmaps-overlay
potential-2015,50.39785,-4.16368,HE,gmaps-overlay
potential-2017,50.3982,-4.16446,HE,gmaps-overlay
potential-2018,50.39745,-4.16322,HE,gmaps-overlay
potential-2019,50.40182,-4.10828,HE,gmaps-overlay
potential-2021,50.40188,-4.10746,HE,gmaps-overlay
potential-2022,50.40182,-4.10911,HE,gmaps-overlay
potential-2023,50.39857,-4.1475,HE,gmaps-overlay
potential-2024,50.39872,-4.14913,HE,gmaps-overlay
potential-2026,50.39849,-4.14846,HE,gmaps-overlay
potential-2027,50.3987,-4.1331,HE,gmaps-overlay
potential-2028,50.39939,-4.13254,HE,gmaps-overlay
potential-2029,50.39988,-4.13219,HE,gmaps-overlay
potential-2030,50.39713,-4.16594,HE,gmaps-overlay
potential-2032,50.3963,-4.16676,HE,gmaps-overlay
potential-2034,50.4004,-4.11599,HE,gmaps-overlay
potential-2035,50.4008,-4.1086,HE,gmaps-overlay
potential-2036,50.39842,-4.13922,HE,gmaps-overlay
potential-2037,50.3972,-4.14724,HE,gmaps-overlay
potential-2038,50.39785,-4.14582,HE,gmaps-overlay
potential-2040,50.3979,-4.13431,HE,gmaps-overlay
potential-2041,50.39634,-4.15396,HE,gmaps-overlay
potential-2042,50.3966,-4.14481,HE,gmaps-overlay
potential-2044,50.3967,-4.14258,HE,gmaps-overlay
potential-2045,50.39844,-4.11246,HE,gmaps-overlay
potential-2046,50.39552,-4.13697,HE,gmaps-overlay
potential-2047,50.39618,-4.14072,HE,gmaps-overlay
potential-2048,50.39578,-4.13883,HE,gmaps-overlay
potential-2049,50.3954,-4.13583,HE,gmaps-overlay
potential-2050,50.39516,-4.13807,HE,gmaps-overlay
potential-2051,50.3958,-4.13804,HE,gmaps-overlay
potential-2064,50.39432,-4.1568,HE,gmaps-overlay
potential-2065,50.39953,-4.08816,HE,gmaps-overlay
potential-2067,50.3931,-4.17574,HE,gmaps-overlay
potential-2068,50.39896,-4.09005,HE,gmaps-overlay
potential-2069,50.3935,-4.15247,HE,gmaps-overlay
potential-2070,50.39461,-4.15172,HE,gmaps-overlay
potential-2071,50.3937,-4.15312,HE,gmaps-overlay
potential-2074,50.39034,-4.16862,HE,gmaps-overlay
potential-2076,50.39102,-4.16457,HE,gmaps-overlay
potential-2077,50.3871,-4.17484,HE,gmaps-overlay
potential-2078,50.39013,-4.16669,HE,gmaps-overlay
potential-2079,50.38678,-4.15913,HE,gmaps-overlay
potential-2080,50.38808,-4.17105,HE,gmaps-overlay
potential-2081,50.38393,-4.16626,HE,gmaps-overlay
potential-2082,50.38265,-4.16496,HE,gmaps-overlay
potential-2083,50.38577,-4.17134,HE,gmaps-overlay
potential-2084,50.38978,-4.17196,HE,gmaps-overlay
potential-2085,50.38914,-4.16291,HE,gmaps-overlay
potential-2086,50.39303,-4.16586,HE,gmaps-overlay
potential-2087,50.38873,-4.16613,HE,gmaps-overlay
potential-2088,50.38768,-4.16854,HE,gmaps-overlay
potential-2090,50.39303,-4.16423,HE,gmaps-overlay
potential-2094,50.38995,-4.16418,HE,gmaps-overlay
potential-2095,50.38745,-4.1727,HE,gmaps-overlay
potential-2100,50.38567,-4.17329,HE,gmaps-overlay
potential-2101,50.38869,-4.16747,HE,gmaps-overlay
potential-2102,50.39407,-4.15514,HE,gmaps-overlay
potential-2104,50.39494,-4.14301,HE,gmaps-overlay
potential-2105,50.39273,-4.1714,HE,gmaps-overlay
potential-2108,50.39212,-4.15942,HE,gmaps-overlay
potential-2109,50.39319,-4.15824,HE,gmaps-overlay
potential-2110,50.39268,-4.15804,HE,gmaps-overlay
potential-2111,50.39262,-4.15932,HE,gmaps-overlay
potential-2112,50.39415,-4.13957,HE,gmaps-overlay
potential-2113,50.39141,-4.17641,HE,gmaps-overlay
potential-2114,50.3916,-4.17723,HE,gmaps-overlay
potential-2117,50.39497,-4.12698,HE,gmaps-overlay
potential-2118,50.39474,-4.12593,HE,gmaps-overlay
potential-2119,50.39545,-4.11702,HE,gmaps-overlay
potential-2120,50.39556,-4.11786,HE,gmaps-overlay
potential-2121,50.39537,-4.11609,HE,gmaps-overlay
potential-2122,50.39254,-4.1631,HE,gmaps-overlay
potential-2123,50.39329,-4.14721,HE,gmaps-overlay
potential-2124,50.3927,-4.15489,HE,gmaps-overlay
potential-2125,50.39221,-4.15487,HE,gmaps-overlay
potential-2126,50.39345,-4.14361,HE,gmaps-overlay
potential-2128,50.39351,-4.13499,HE,gmaps-overlay
potential-2129,50.39054,-4.1351,HE,gmaps-overlay
potential-2130,50.39069,-4.13847,HE,gmaps-overlay
potential-2131,50.39258,-4.13537,HE,gmaps-overlay
potential-2132,50.39195,-4.13551,HE,gmaps-overlay
potential-2133,50.39097,-4.13724,HE,gmaps-overlay
potential-2134,50.39388,-4.13539,HE,gmaps-overlay
potential-2136,50.39068,-4.17871,HE,gmaps-overlay
potential-2137,50.39031,-4.18057,HE,gmaps-overlay
potential-2138,50.39377,-4.1195,HE,gmaps-overlay
potential-2140,50.3957,-4.09836,HE,gmaps-overlay
potential-2143,50.39136,-4.15311,HE,gmaps-overlay
potential-2144,50.3909,-4.15133,HE,gmaps-overlay
potential-2145,50.39121,-4.15219,HE,gmaps-overlay
potential-2146,50.39408,-4.10848,HE,gmaps-overlay
potential-2147,50.39447,-4.10946,HE,gmaps-overlay
potential-2149,50.39403,-4.11032,HE,gmaps-overlay
potential-2150,50.39378,-4.10707,HE,gmaps-overlay
potential-2151,50.39485,-4.10874,HE,gmaps-overlay
potential-2152,50.3927,-4.13738,HE,gmaps-overlay
potential-2153,50.39104,-4.15904,HE,gmaps-overlay
potential-2155,50.39396,-4.11386,HE,gmaps-overlay
potential-2157,50.3873,-4.17834,HE,gmaps-overlay
potential-2160,50.38794,-4.17905,HE,gmaps-overlay
potential-2163,50.39068,-4.15652,HE,gmaps-overlay
potential-2164,50.39037,-4.15751,HE,gmaps-overlay
potential-2165,50.39182,-4.13382,HE,gmaps-overlay
potential-2167,50.39386,-4.10507,HE,gmaps-overlay
potential-2168,50.38876,-4.17669,HE,gmaps-overlay
potential-2170,50.39062,-4.13187,HE,gmaps-overlay
